skill,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight
take ownership of forecasts,1,0.581,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.08263894,0.08263894,0.072856374,0.062337272,0.009782568,MCK05,ESCO01,ONET_BrightOutlook_2024,0.0
produce visualisations,1,0.794,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.28610042,0.28610042,0.25577787,0.24685177,0.030322552,WEF01,WEF02,ONET_BrightOutlook_2024,0.0
product delivery.,1,0.516,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.2654566,0.2654566,0.26260033,0.20779863,0.0028562546,MCK02,DEC03,WEF_FutureOfJobs_2025,0.0
take ownership of budgets,1,0.579,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.1240451,0.1240451,0.110201046,0.10440436,0.0138440505,MCK03,DEC03,ESCO_v1.2_2024,0.0
take ownership of analyses,1,0.58,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.25898853,0.25898853,0.17828654,0.17471795,0.08070199,WEF02,MCK02,ESCO_v1.2_2024,0.0
product mix,1,0.479,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.1708652,0.1708652,0.123873696,0.12093051,0.046991497,WEF07,ONET03,McKinsey_FutureOfWork_2025,0.0
product rules,1,0.466,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.17348184,0.17348184,0.15203004,0.14694364,0.021451801,WEF05,ONET03,ESCO_v1.2_2024,0.0
production targets.,1,0.512,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.25625435,0.25625435,0.2538939,0.22055978,0.0023604333,MCK02,MCK03,ESCO_v1.2_2024,0.0
products,2,0.47050000000000003,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.21672316,0.21672316,0.17628849,0.16968869,0.040434673,ONET06,ONET02,WEF_FutureOfJobs_2025,0.0
products to your,1,0.447,DEC03,Routine Maintenance Coding,Decline,-0.3,0.117943145,0.117943145,0.112606615,0.0803863,0.0053365305,WEF05,ONET06,McKinsey_FutureOfWork_2023,0.0
professional,1,0.471,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.27656972,0.27656972,0.17958513,0.17320846,0.096984595,DEC03,MCK05,McKinsey_FutureOfWork_2025,0.0
professional attitude,1,0.433,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.25961044,0.25961044,0.21855673,0.21740162,0.041053712,MCK02,MCK03,WEF_FutureOfJobs_2025,0.0
take ownership of,1,0.431,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.0657501,0.0657501,0.033237133,0.032818053,0.032512967,DEC03,MCK02,McKinsey_FutureOfWork_2025,0.0
take ownership,1,0.635,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.09305328,0.09305328,0.060913224,0.044086628,0.032140058,MCK05,DEC03,McKinsey_FutureOfWork_2025,0.0
program in C/C++,1,0.696,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.23866624,0.23866624,0.18440998,0.16512153,0.05425626,ONET06,ONET02,WEF_FutureOfJobs_2025,0.0
take ownership of product costings,1,0.581,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.13345613,0.13345613,0.11414128,0.105679885,0.019314848,MCK02,ESCO01,ESCO_v1.2_2024,0.0
take ownership of site manufacturing GL,1,0.927,DEC02,Legacy Web Development,Decline,-0.4,0.1379531,0.1379531,0.11631374,0.114469044,0.021639362,MCK02,WEF04,Expert_consensus,0.0
protect children,1,0.639,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.16788399,0.16788399,0.12846296,0.1103915,0.039421037,MCK03,WEF03,WEF_FutureOfJobs_2025,0.0
produce dashboard reports,1,1.0,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.25712886,0.25712886,0.17335273,0.16450635,0.08377613,ESCO02,DEC01,WEF_FutureOfJobs_2025,0.0
problem,10,0.4293,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.18177634,0.18177634,0.13120787,0.12651926,0.050568476,ESCO02,ONET06,McKinsey_FutureOfWork_2025,0.0
talk,1,0.419,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.113099165,0.113099165,0.09597811,0.08424078,0.017121054,MCK04,DEC03,McKinsey_FutureOfWork_2025,0.0
talented,3,0.395,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.16337125,0.16337125,0.16001432,0.123275116,0.0033569336,WEF08,MCK03,WEF_FutureOfJobs_2025,0.0
taking cues from the event producers.,1,0.539,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24408351,0.24408351,0.22553256,0.13903126,0.018550947,MCK03,ESCO02,McKinsey_FutureOfWork_2025,0.0
taking,2,0.46399999999999997,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.18048099,0.18048099,0.12404652,0.102332406,0.056434467,MCK03,MCK05,McKinsey_FutureOfWork_2025,0.0
takes initiative,1,0.498,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.26006013,0.26006013,0.1826135,0.16768448,0.077446625,MCK03,MCK04,WEF_FutureOfJobs_2025,0.0
procedures.,2,0.532,DEC03,Routine Maintenance Coding,Decline,-0.3,0.29568282,0.29568282,0.2898466,0.24698162,0.0058362186,DEC01,MCK03,McKinsey_FutureOfWork_2023,0.0
process financial transactions,1,0.652,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.28216088,0.28216088,0.21132372,0.20620741,0.070837155,DEC01,ONET02,ONET_BrightOutlook_2024,0.0
process Subject Access Requests,1,1.0,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.27543268,0.27543268,0.25144634,0.18699795,0.02398634,ESCO02,WEF03,McKinsey_FutureOfWork_2025,0.0
takes direction from the manager on time allocation,1,0.55,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.17875193,0.17875193,0.17334653,0.109671615,0.005405396,MCK03,MCK02,ESCO_v1.2_2024,0.0
take the lead or support,1,0.607,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.20294237,0.20294237,0.11462854,0.10321197,0.08831383,WEF07,MCK02,McKinsey_FutureOfWork_2025,0.0
take pride in work,1,0.624,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.2205482,0.2205482,0.15417257,0.120018594,0.06637563,DEC03,MCK03,WEF_FutureOfJobs_2025,0.0
processing,1,0.551,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.29424167,0.29424167,0.27967104,0.22970694,0.014570624,MCK01,WEF01,ONET_BrightOutlook_2024,0.0
take ownership over the end to end delivery of impactful,1,0.463,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.19170561,0.19170561,0.17381522,0.14000316,0.017890394,MCK05,ESCO01,McKinsey_FutureOfWork_2025,0.0
procure products,1,0.595,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.21544094,0.21544094,0.19770488,0.1931951,0.017736062,MCK02,ONET06,WEF_FutureOfJobs_2025,0.0
take ownership over delivery,1,0.634,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.05054458,0.05054458,0.0422807,0.029906997,0.0082638785,DEC03,WEF05,McKinsey_FutureOfWork_2025,0.0
produce best in class layouts for new launches,1,0.662,DEC02,Legacy Web Development,Decline,-0.4,0.23327205,0.23327205,0.1555987,0.12805142,0.077673346,DEC03,ONET03,Expert_consensus,0.0
Produce clear,1,0.659,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.106612906,0.106612906,0.042936347,0.02907586,0.06367656,ONET05,MCK02,WEF_FutureOfJobs_2025,0.0
take ownership of your work,1,0.521,DEC03,Routine Maintenance Coding,Decline,-0.3,0.13915586,0.13915586,0.12867856,0.09410124,0.010477304,MCK02,MCK05,McKinsey_FutureOfWork_2023,0.0
program in Python,1,0.698,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.19141915,0.19141915,0.16079336,0.1514549,0.03062579,MCK01,DEC03,WEF_FutureOfJobs_2025,0.0
take on responsibility,1,0.859,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.11954467,0.11954467,0.108073555,0.09582399,0.011471115,MCK03,MCK04,WEF_FutureOfJobs_2025,0.0
program with open-source scripting,1,0.677,DEC03,Routine Maintenance Coding,Decline,-0.3,0.24570173,0.24570173,0.19301268,0.18294692,0.052689046,DEC02,WEF01,McKinsey_FutureOfWork_2023,0.0
program with Python,1,0.668,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.1986801,0.1986801,0.16520743,0.1461321,0.033472672,MCK01,WEF07,WEF_FutureOfJobs_2025,0.0
Promote Eaton products,1,0.499,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.14079674,0.14079674,0.09408078,0.09404641,0.046715952,DEC02,MCK03,McKinsey_FutureOfWork_2025,0.0
supporting internal,1,0.561,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.20030525,0.20030525,0.19559681,0.19051416,0.004708439,DEC02,MCK05,McKinsey_FutureOfWork_2025,0.0
promote products,1,0.596,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.26954547,0.26954547,0.16804114,0.13639148,0.101504326,MCK02,ESCO02,WEF_FutureOfJobs_2025,0.0
promote research reproducibility,1,0.904,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.17124853,0.17124853,0.1707124,0.16579749,0.0005361289,ONET02,DEC03,McKinsey_FutureOfWork_2025,0.0
Promote robust,1,0.503,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.25395536,0.25395536,0.21081944,0.11549819,0.043135926,DEC03,MCK02,WEF_FutureOfJobs_2025,0.0
supporting 1,1,0.536,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.0920185,0.0920185,0.090634145,0.07826617,0.0013843551,MCK03,MCK02,WEF_FutureOfJobs_2025,0.0
proposals,1,0.538,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.2715832,0.2715832,0.23397985,0.23189056,0.03760335,MCK02,ESCO01,WEF_FutureOfJobs_2025,0.0
supporting,3,0.36033333333333334,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.12597029,0.12597029,0.11814023,0.10035891,0.007830061,MCK05,DEC03,McKinsey_FutureOfWork_2025,0.0
Propose,1,0.525,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.16012818,0.16012818,0.14843935,0.12587662,0.0116888285,ESCO01,ONET06,McKinsey_FutureOfWork_2025,0.0
propose improvements,1,0.539,DEC03,Routine Maintenance Coding,Decline,-0.3,0.2816698,0.2816698,0.25208753,0.21141195,0.029582262,MCK02,DEC02,McKinsey_FutureOfWork_2023,0.0
support Workday implementation,1,0.721,DEC03,Routine Maintenance Coding,Decline,-0.3,0.27822888,0.27822888,0.16680318,0.16348706,0.1114257,DEC02,MCK02,McKinsey_FutureOfWork_2023,0.0
propose innovative solutions,1,0.839,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.25501603,0.25501603,0.21301073,0.19733778,0.0420053,DEC03,WEF05,McKinsey_FutureOfWork_2025,0.0
propose solutions,1,0.702,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.28735992,0.28735992,0.24071217,0.22191049,0.046647757,MCK02,WEF07,McKinsey_FutureOfWork_2025,0.0
props,1,0.479,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.096676886,0.096676886,0.09099494,0.081156105,0.005681947,MCK03,MCK05,ONET_BrightOutlook_2024,0.0
support VPN,1,0.737,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.12864737,0.12864737,0.118177935,0.09078219,0.010469437,MCK02,MCK05,ONET_BrightOutlook_2024,0.0
prosecute cases,1,0.569,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.086589284,0.086589284,0.08592137,0.076556094,0.00066791475,ONET02,DEC01,McKinsey_FutureOfWork_2025,0.0
prosecutions,1,0.517,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.19767874,0.19767874,0.16014083,0.15756316,0.037537917,DEC01,WEF03,ONET_BrightOutlook_2024,0.0
protect Aotearoa,1,0.639,WEF03,Cybersecurity,Strong_Growth,0.9,0.12079101,0.12079101,0.07231553,0.059881072,0.04847548,MCK03,ESCO01,WEF_FutureOfJobs_2025,0.0
support Value Based Care,1,0.63,DEC03,Routine Maintenance Coding,Decline,-0.3,0.2676771,0.2676771,0.24625863,0.19332322,0.021418467,MCK05,MCK02,McKinsey_FutureOfWork_2023,0.0
promote diversity,1,0.641,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.24339063,0.24339063,0.22093324,0.13198476,0.022457391,MCK05,MCK02,McKinsey_FutureOfWork_2025,0.0
promote compliance culture,1,0.92,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24105406,0.24105406,0.2285092,0.1762225,0.0125448555,DEC03,MCK05,McKinsey_FutureOfWork_2025,0.0
supporting leading -edge hardware,1,0.517,DEC02,Legacy Web Development,Decline,-0.4,0.23776348,0.23776348,0.21697628,0.17598696,0.020787194,ONET02,WEF04,Expert_consensus,0.0
synthesize research,1,0.674,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.27589342,0.27589342,0.2633641,0.21398236,0.012529314,MCK02,MCK04,WEF_FutureOfJobs_2025,0.0
program with SQL,2,0.664,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.25574046,0.25574046,0.22988224,0.18744561,0.025858223,DEC03,DEC01,ONET_BrightOutlook_2024,0.0
take initiative to complete tasks efficiently,1,0.66,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.2683499,0.2683499,0.22836412,0.21876788,0.03998576,MCK04,DEC03,WEF_FutureOfJobs_2025,0.0
take full ownership,1,0.433,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.07277375,0.07277375,0.06848314,0.03158828,0.0042906106,DEC03,MCK02,McKinsey_FutureOfWork_2025,0.0
take care of each other,1,0.625,DEC03,Routine Maintenance Coding,Decline,-0.3,0.08354623,0.08354623,0.054922137,0.04040459,0.028624091,WEF07,MCK02,McKinsey_FutureOfWork_2023,0.0
progress fitouts,1,0.592,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.22622292,0.22622292,0.19896933,0.19509721,0.027253583,DEC03,DEC01,WEF_FutureOfJobs_2025,0.0
take a longer-term strategic view of the business,1,0.669,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.28925925,0.28925925,0.22304185,0.20400648,0.06621741,MCK02,MCK05,ESCO_v1.2_2024,0.0
progress leases,1,0.59,DEC03,Routine Maintenance Coding,Decline,-0.3,0.19272232,0.19272232,0.16271973,0.14444727,0.030002594,MCK02,MCK03,McKinsey_FutureOfWork_2023,0.0
system performance Learn,1,0.508,DEC03,Routine Maintenance Coding,Decline,-0.3,0.24280362,0.24280362,0.19887213,0.17863576,0.043931484,ONET02,WEF01,McKinsey_FutureOfWork_2023,0.0
synthesize market signals,1,0.668,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.23252131,0.23252131,0.16370395,0.16310646,0.06881736,WEF01,WEF02,WEF_FutureOfJobs_2025,0.0
promote brand,1,0.814,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.174557,0.174557,0.09382646,0.08398898,0.08073054,MCK02,ESCO01,WEF_FutureOfJobs_2025,0.0
project,1,0.465,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.25531834,0.25531834,0.21603937,0.21306717,0.03927897,MCK04,MCK03,ESCO_v1.2_2024,0.0
project owners can review,1,0.692,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24917875,0.24917875,0.20074186,0.16964632,0.048436895,ESCO01,DEC03,McKinsey_FutureOfWork_2025,0.0
promote best practice in,1,0.612,DEC03,Routine Maintenance Coding,Decline,-0.3,0.24079318,0.24079318,0.23248693,0.20483021,0.00830625,MCK02,MCK03,McKinsey_FutureOfWork_2023,0.0
synthesize feedback,1,0.695,DEC03,Routine Maintenance Coding,Decline,-0.3,0.13710012,0.13710012,0.12183028,0.1121538,0.015269838,WEF07,MCK02,McKinsey_FutureOfWork_2023,0.0
synthesize data,1,0.666,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.29468924,0.29468924,0.28756842,0.2273804,0.007120818,DEC01,WEF01,WEF_FutureOfJobs_2025,0.0
sustain lot moves,1,0.592,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.2013733,0.2013733,0.122607775,0.115287594,0.07876552,MCK03,ESCO01,WEF_FutureOfJobs_2025,0.0
supporting the analysis,1,0.515,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.25241268,0.25241268,0.16899493,0.15490142,0.08341774,WEF02,MCK02,ESCO_v1.2_2024,0.0
"promote best practice in health, safety and environmental matters",1,0.669,DEC03,Routine Maintenance Coding,Decline,-0.3,0.22943887,0.22943887,0.2277131,0.21592619,0.001725778,MCK03,WEF06,McKinsey_FutureOfWork_2023,0.0
set clear budgets for delivery,1,0.669,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.11250911,0.11250911,0.10963903,0.10611876,0.0028700754,ESCO01,WEF05,McKinsey_FutureOfWork_2025,0.0
-aware,1,0.5,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.22890313,0.22890313,0.16913243,0.1268842,0.059770703,DEC03,WEF04,WEF_FutureOfJobs_2025,0.0
manage change,2,0.8095,DEC03,Routine Maintenance Coding,Decline,-0.3,0.2898736,0.2898736,0.25617328,0.23638153,0.033700317,MCK05,ESCO01,McKinsey_FutureOfWork_2023,0.0
delivering value,1,0.508,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.20239301,0.20239301,0.1704748,0.13061526,0.031918213,ONET06,WEF05,McKinsey_FutureOfWork_2025,0.0
deliver technically feasible solutions,1,0.663,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2312028,0.2312028,0.21398275,0.20283155,0.01722005,ONET06,WEF04,McKinsey_FutureOfWork_2025,0.0
deliver training sessions,1,0.64,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.271363,0.271363,0.2521657,0.24505493,0.019197285,DEC01,MCK03,McKinsey_FutureOfWork_2025,0.0
deliver vaccines,1,0.595,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.041809767,0.041809767,0.0282399,0.024440108,0.013569867,WEF07,WEF08,ONET_BrightOutlook_2024,0.0
deliver value to data consumers,1,0.672,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.23189852,0.23189852,0.22525713,0.19430406,0.006641388,MCK02,ONET02,WEF_FutureOfJobs_2025,0.0
deliver value to data producers,1,0.672,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.27762187,0.27762187,0.27421242,0.23961109,0.0034094453,WEF02,ONET02,McKinsey_FutureOfWork_2025,0.0
deliver value-focused outcomes,1,0.917,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.27863982,0.27863982,0.23546593,0.23413445,0.043173894,MCK03,MCK05,McKinsey_FutureOfWork_2025,0.0
deliver work through a ticket system,1,0.562,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.19016057,0.19016057,0.18871562,0.1649714,0.0014449507,MCK02,MCK01,WEF_FutureOfJobs_2023,0.0
deliver work through email,1,0.564,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.26474482,0.26474482,0.19385919,0.16728495,0.07088563,DEC01,WEF05,McKinsey_FutureOfWork_2025,0.0
deliver work to high standards,1,0.605,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.28510907,0.28510907,0.2301434,0.17272796,0.054965675,DEC03,DEC02,McKinsey_FutureOfWork_2025,0.0
deliverables,1,0.525,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.20030269,0.20030269,0.16609801,0.16279647,0.034204677,ONET02,ONET06,WEF_FutureOfJobs_2025,0.0
delivering scalable,1,0.492,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.24167477,0.24167477,0.20771413,0.19356908,0.03396064,ONET02,ONET06,WEF_FutureOfJobs_2025,0.0
delivering secure,1,0.516,WEF03,Cybersecurity,Strong_Growth,0.9,0.204832,0.204832,0.1945482,0.15644729,0.010283798,MCK02,ONET06,WEF_FutureOfJobs_2025,0.0
delivers real value,1,0.556,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.14924689,0.14924689,0.14189741,0.11924631,0.007349476,MCK02,WEF05,ONET_BrightOutlook_2024,0.0
deliver solutions,3,0.6296666666666666,DEC03,Routine Maintenance Coding,Decline,-0.3,0.23735173,0.23735173,0.2332633,0.23316194,0.0040884316,MCK04,MCK02,McKinsey_FutureOfWork_2023,0.0
delivery.,2,0.46950000000000003,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.19928972,0.19928972,0.16299346,0.15430413,0.036296263,ONET02,WEF05,McKinsey_FutureOfWork_2025,0.0
delivery partners,1,0.509,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.27220753,0.27220753,0.25051093,0.15315558,0.021696597,WEF05,ONET02,McKinsey_FutureOfWork_2025,0.0
demonstrate accountability,1,0.621,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.2032864,0.2032864,0.12574385,0.10925863,0.07754254,MCK02,WEF07,McKinsey_FutureOfWork_2025,0.0
demonstrate care,1,0.639,DEC03,Routine Maintenance Coding,Decline,-0.3,0.13037017,0.13037017,0.119932696,0.09392658,0.010437474,MCK02,MCK05,McKinsey_FutureOfWork_2023,0.0
demonstrate compassion,1,0.649,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.12061968,0.12061968,0.100107886,0.07992947,0.020511791,MCK03,DEC03,WEF_FutureOfJobs_2025,0.0
demonstrate creativity,1,0.621,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24716644,0.24716644,0.2303423,0.19797945,0.016824141,MCK04,ONET04,McKinsey_FutureOfWork_2025,0.0
demonstrate empathy,1,0.72,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.16738357,0.16738357,0.15732694,0.108879834,0.01005663,MCK02,MCK04,WEF_FutureOfJobs_2025,0.0
demonstrate follow-through,1,0.621,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.20723592,0.20723592,0.17861898,0.17527919,0.028616935,WEF07,DEC03,McKinsey_FutureOfWork_2025,0.0
