job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,composite_score,verification_level,threshold_source,is_verified
in-63e344bbe4a1832c,,shape the direction of our,Hard,Apply,0.478,Low,BERT (standalone),0.73,0.88,0.5722,Verified_MEDIUM,calibrated,True
in-63e344bbe4a1832c,,hands,Hard,Apply,0.489,Low,BERT (standalone),0.75,0.88,0.6021000000000001,Verified_HIGH,calibrated,True
in-63e344bbe4a1832c,,-on development expertise.,Hard,Create,0.395,Very Low,BERT (standalone),0.84,0.88,0.5555000000000001,Verified_MEDIUM,calibrated,True
in-c355a98853a09c30,,shape business future,Soft,,0.635,Medium,LLM,0.79,0.9,0.6499999999999999,Verified_HIGH,calibrated,True
in-9a902981f6734f2c,,contribute to complex planning policy projects,Soft,,0.899,High,LLM,0.81,1.27,0.8695999999999999,Verified_HIGH,calibrated,True
in-9a902981f6734f2c,,support complex planning policy projects,Soft,,0.845,High,BERT+LLM,0.82,1.28,0.8524999999999999,Verified_HIGH,calibrated,True
in-9a902981f6734f2c,,provide support to Business Units,Soft,,0.7,Medium,LLM,0.77,1.0,0.7029999999999998,Verified_HIGH,calibrated,True
in-9a902981f6734f2c,,provide support to divisions,Soft,,0.702,Medium High,LLM,0.79,1.0,0.7067999999999999,Verified_HIGH,calibrated,True
in-9a902981f6734f2c,,contribute,Hard,Apply,0.499,Low,BERT (standalone),0.9,0.9,0.6121000000000001,Verified_HIGH,calibrated,True
in-9a902981f6734f2c,,provide support,Hard,Evaluate,0.69,Medium,BERT (standalone),0.81,0.9,0.6825000000000001,Verified_HIGH,calibrated,True
in-d6915749c594f62c,,collaborate with team,Soft,,0.662,Medium,LLM,0.79,0.9,0.7658,Verified_HIGH,calibrated,True
in-0e5da29f65f711e7,,diagnose earlier,Hard,Analyze,0.705,Medium High,LLM,0.83,0.9,0.6839999999999999,Verified_HIGH,calibrated,True
in-0e5da29f65f711e7,,accelerate life-saving interventions,Hard,Evaluate,0.632,Medium,LLM,0.9,0.9,0.6653,Verified_HIGH,calibrated,True
in-0e5da29f65f711e7,,reduce cost of care,Hard,Apply,0.582,Medium Low,LLM,0.72,0.9,0.6183,Verified_HIGH,calibrated,True
in-0e5da29f65f711e7,,save lives,Hard,Apply,0.584,Medium Low,LLM,0.74,0.9,0.6221,Verified_HIGH,calibrated,True
in-0e5da29f65f711e7,,build technology,Hard,Create,0.705,Medium High,LLM,0.83,0.9,0.6839999999999999,Verified_HIGH,calibrated,True
in-a8d0fb78eb211ff4,,deploy software in production settings,Hard,Apply,1.0,Very High,BERT+LLM,0.84,1.27,0.9145,Verified_HIGH,calibrated,True
in-a8d0fb78eb211ff4,,navigate Bash,Hard,Apply,0.943,Very High,BERT+LLM,0.78,1.28,0.8856999999999999,Verified_HIGH,calibrated,True
in-a8d0fb78eb211ff4,,navigate infrastructure,Hard,Analyze,0.721,Medium High,BERT+LLM,0.9,0.99,0.7278999999999999,Verified_HIGH,calibrated,True
in-a8d0fb78eb211ff4,,build tools,Hard,Create,1.0,Very High,BERT+LLM,0.74,1.24,0.8905,Verified_HIGH,calibrated,True
in-a8d0fb78eb211ff4,,test hypotheses,Hard,Evaluate,1.0,Very High,BERT+LLM,0.81,1.28,0.913,Verified_HIGH,calibrated,True
in-a8d0fb78eb211ff4,,create datasets,Hard,Create,0.77,Medium High,LLM,0.81,0.99,0.734,Verified_HIGH,calibrated,True
in-a8d0fb78eb211ff4,,ship fast,Soft,,0.754,Medium High,BERT+LLM,0.73,1.26,0.7966,Verified_HIGH,calibrated,True
in-a8d0fb78eb211ff4,,fix problems,Soft,,0.662,Medium,LLM,0.77,0.99,0.6848000000000001,Verified_HIGH,calibrated,True
in-a8d0fb78eb211ff4,,build products quantitatively,Soft,,0.676,Medium,LLM,0.87,0.99,0.7054,Verified_HIGH,calibrated,True
in-a8d0fb78eb211ff4,,agency,Hard,Apply,0.335,Very Low,BERT (standalone),0.78,0.89,0.5255000000000001,Verified_MEDIUM,calibrated,True
in-a8d0fb78eb211ff4,,voice problems,Hard,Apply,0.521,Medium Low,BERT (standalone),0.8,0.89,0.6029,Verified_HIGH,calibrated,True
in-a8d0fb78eb211ff4,,create a dataset.,Hard,Create,0.671,Medium,BERT (standalone),0.75,0.89,0.6554,Verified_HIGH,calibrated,True
in-a8d0fb78eb211ff4,,quantitative,Hard,Apply,0.532,Medium Low,BERT (standalone),0.9,0.89,0.6223000000000001,Verified_HIGH,calibrated,True
in-a8d0fb78eb211ff4,,building products.,Hard,Create,0.566,Medium Low,BERT (standalone),0.86,0.89,0.6299,Verified_HIGH,calibrated,True
in-ce535ef24f1497d5,,help people,Soft,,0.629,Medium,LLM,0.75,0.9,0.6491,Verified_HIGH,calibrated,True
in-2284d87b510f9e95,,collaborate with designers,Soft,,0.79,Medium High,BERT+LLM,0.84,1.18,0.8035,Verified_HIGH,calibrated,True
in-2284d87b510f9e95,,collaborate with cross-functional teams,Soft,,0.686,Medium,LLM,0.87,0.92,0.7034,Verified_HIGH,calibrated,True
in-2284d87b510f9e95,,specify environments,Hard,Apply,0.589,Medium Low,LLM,0.89,0.92,0.6526000000000001,Verified_HIGH,calibrated,True
in-2284d87b510f9e95,,model environments,Hard,Create,0.693,Medium,LLM,0.86,0.92,0.6897,Verified_HIGH,calibrated,True
in-2284d87b510f9e95,,texture environments,Hard,Apply,0.589,Medium Low,LLM,0.89,0.92,0.6526000000000001,Verified_HIGH,calibrated,True
in-2284d87b510f9e95,,specify props,Hard,Apply,0.576,Medium Low,LLM,0.78,0.92,0.6308999999999999,Verified_HIGH,calibrated,True
in-2284d87b510f9e95,,model props,Hard,Create,0.678,Medium,LLM,0.75,0.92,0.6672,Verified_HIGH,calibrated,True
in-2284d87b510f9e95,,texture props,Hard,Apply,0.576,Medium Low,LLM,0.78,0.92,0.6308999999999999,Verified_HIGH,calibrated,True
in-2284d87b510f9e95,,specify watercraft,Hard,Apply,0.585,Medium Low,LLM,0.86,0.92,0.6465,Verified_HIGH,calibrated,True
in-2284d87b510f9e95,,model watercraft,Hard,Create,0.689,Medium,LLM,0.83,0.92,0.6836,Verified_HIGH,calibrated,True
in-2284d87b510f9e95,,texture watercraft,Hard,Apply,0.585,Medium Low,LLM,0.86,0.92,0.6465,Verified_HIGH,calibrated,True
in-2284d87b510f9e95,,specify,Hard,Apply,0.481,Low,BERT (standalone),0.81,0.83,0.5704,Verified_MEDIUM,calibrated,True
in-2284d87b510f9e95,,model,Hard,Create,0.616,Medium,BERT (standalone),0.75,0.83,0.6154,Verified_HIGH,calibrated,True
in-2284d87b510f9e95,,texture a wide range of assets: environments,Hard,Apply,0.47,Low,BERT (standalone),0.76,0.83,0.5585,Verified_MEDIUM,calibrated,True
in-2284d87b510f9e95,,props,Hard,Apply,0.468,Low,BERT (standalone),0.75,0.83,0.5562,Verified_MEDIUM,calibrated,True
in-759587dfd2a25338,,understand attendance and punctuality,Soft,,0.674,Medium,LLM,0.86,0.94,0.6880999999999999,Verified_HIGH,calibrated,True
in-759587dfd2a25338,,demonstrate leadership,Soft,,0.68,Medium,LLM,0.9,0.94,0.6965,Verified_HIGH,calibrated,True
in-759587dfd2a25338,,educate youth,Soft,,0.664,Medium,LLM,0.78,0.94,0.6720999999999999,Verified_HIGH,calibrated,True
in-759587dfd2a25338,,inspire youth,Soft,,0.833,High,LLM,0.78,1.18,0.8117,Verified_HIGH,calibrated,True
in-759587dfd2a25338,,empower youth,Soft,,0.731,Medium High,BERT+LLM,0.81,1.19,0.7784,Verified_HIGH,calibrated,True
in-759587dfd2a25338,,represent the mission,Soft,,0.665,Medium,LLM,0.79,0.94,0.6739999999999999,Verified_HIGH,calibrated,True
in-759587dfd2a25338,,caring adult,Hard,Apply,0.367,Very Low,BERT (standalone),0.77,0.85,0.5248,Verified_MEDIUM,calibrated,True
in-759587dfd2a25338,,role,Hard,Apply,0.314,Very Low,BERT (standalone),0.72,0.85,0.49610000000000004,Verified_MEDIUM,calibrated,True
in-759587dfd2a25338,,attendance,Hard,Apply,0.469,Low,BERT (standalone),0.9,0.85,0.5851,Verified_MEDIUM,calibrated,True
in-759587dfd2a25338,,punctuality,Hard,Apply,0.458,Low,BERT (standalone),0.9,0.85,0.5807,Verified_MEDIUM,calibrated,True
in-759587dfd2a25338,,leadership,Hard,Apply,0.336,Very Low,BERT (standalone),0.9,0.85,0.5469,Verified_MEDIUM,calibrated,True
in-759587dfd2a25338,,educating,Hard,Apply,0.462,Low,BERT (standalone),0.87,0.85,0.5778000000000001,Verified_MEDIUM,calibrated,True
in-759587dfd2a25338,,inspiring,Hard,Apply,0.462,Low,BERT (standalone),0.87,0.85,0.5778000000000001,Verified_MEDIUM,calibrated,True
in-75444eb0a2fcb4ef,,build career,Soft,,0.631,Medium,LLM,0.77,0.9,0.6454,Verified_HIGH,calibrated,True
in-2e00425a4374e584,,transform car owning experience,Soft,,0.637,Medium,LLM,0.81,0.9,0.6537999999999999,Verified_HIGH,calibrated,True
in-2e00425a4374e584,,remove faff from buying and changing cars,Soft,,0.629,Medium,LLM,0.75,0.9,0.6416,Verified_HIGH,calibrated,True
in-0b694e1cd2c10626,,maintain a positive approach,Soft,,0.673,Medium,LLM,0.79,0.96,0.6832,Verified_HIGH,calibrated,True
in-0b694e1cd2c10626,,maintain a solution-focused approach,Soft,,0.681,Medium,LLM,0.85,0.96,0.6954,Verified_HIGH,calibrated,True
in-0b694e1cd2c10626,,build high-performing teams,Soft,,0.711,Medium High,LLM,0.85,0.96,0.7074,Verified_HIGH,calibrated,True
in-0b694e1cd2c10626,,scale high-performing teams,Soft,,1.0,Very High,BERT+LLM,0.83,1.23,0.9009999999999999,Verified_HIGH,calibrated,True
in-0b694e1cd2c10626,,implement process improvements,Soft,,0.858,High,BERT+LLM,0.89,1.24,0.8562000000000001,Verified_HIGH,calibrated,True
in-0b694e1cd2c10626,,implement structure to help team grow,Soft,,0.698,Medium,LLM,0.76,0.96,0.6886999999999999,Verified_HIGH,calibrated,True
in-0b694e1cd2c10626,,positive and,Hard,Apply,0.409,Low,BERT (standalone),0.77,0.86,0.5446,Verified_MEDIUM,calibrated,True
in-0b694e1cd2c10626,,solution,Hard,Apply,0.381,Very Low,BERT (standalone),0.84,0.86,0.5439,Verified_MEDIUM,calibrated,True
in-0b694e1cd2c10626,,-focused approach.,Hard,Apply,0.465,Low,BERT (standalone),0.86,0.86,0.5880000000000001,Verified_MEDIUM,calibrated,True
in-0b694e1cd2c10626,,building,Hard,Create,0.551,Medium Low,BERT (standalone),0.84,0.86,0.6194000000000001,Verified_HIGH,calibrated,True
in-0b694e1cd2c10626,,structure,Hard,Analyze,0.677,Medium,BERT (standalone),0.87,0.86,0.6668000000000001,Verified_HIGH,calibrated,True
in-78db3106c80fc7be,,control technical challenges,Hard,Apply,0.6,Medium Low,LLM,0.86,0.9,0.6465,Verified_HIGH,calibrated,True
in-b57a48a3af3f7f97,,evaluate system performance,Hard,Evaluate,1.0,Very High,BERT+LLM,0.86,1.42,0.9625,Verified_HIGH,calibrated,True
in-b57a48a3af3f7f97,,ensure scalability,Hard,Analyze,1.0,Very High,BERT+LLM,0.87,1.42,0.9715,Verified_HIGH,calibrated,True
in-b57a48a3af3f7f97,,integrate new technologies,Hard,Create,1.0,Very High,BERT+LLM,0.86,1.41,0.9594999999999999,Verified_HIGH,calibrated,True
in-99cb903d8c989976,,create equitable spaces,Soft,,0.637,Medium,LLM,0.81,0.9,0.6537999999999999,Verified_HIGH,calibrated,True
in-99cb903d8c989976,,contribute to equitable systems,Soft,,0.637,Medium,LLM,0.81,0.9,0.6537999999999999,Verified_HIGH,calibrated,True
in-99cb903d8c989976,,cultivate a sense of belonging,Soft,,0.63,Medium,LLM,0.76,0.9,0.6435,Verified_HIGH,calibrated,True
in-a19452336658c56b,,support General Manager,Soft,,0.61,Medium,LLM,0.81,0.9,0.643,Verified_HIGH,calibrated,True
in-a19452336658c56b,,support Operations support teams,Soft,,0.645,Medium,LLM,0.67,0.9,0.636,Verified_HIGH,calibrated,True
in-a19452336658c56b,,support National Clinical Governance teams,Soft,,0.667,Medium,LLM,0.83,0.9,0.6688,Verified_HIGH,calibrated,True
in-e50708f854c6d14b,,provide administrative assistance,Soft,,0.649,Medium,LLM,0.9,0.9,0.6721,Verified_HIGH,calibrated,True
in-e50708f854c6d14b,,maintain facilities,Soft,,0.645,Medium,LLM,0.87,0.9,0.6659999999999999,Verified_HIGH,calibrated,True
in-47d18ebfd4172c79,,manage network infrastructure,Hard,Analyze,0.964,Very High,BERT+LLM,0.86,1.21,0.8850999999999999,Verified_HIGH,calibrated,True
in-47d18ebfd4172c79,,manage third parties,Hard,Apply,0.736,Medium High,BERT+LLM,0.78,0.95,0.7038999999999999,Verified_HIGH,calibrated,True
in-47d18ebfd4172c79,,design network infrastructure,Hard,Create,0.718,Medium High,LLM,0.87,0.95,0.7101999999999999,Verified_HIGH,calibrated,True
in-47d18ebfd4172c79,,perform system maintenance,Hard,Apply,0.713,Medium High,LLM,0.84,0.95,0.7037,Verified_HIGH,calibrated,True
in-f540737bddbf25e1,,understand coding principles,Hard,Apply,0.575,Medium Low,LLM,0.86,0.9,0.6365,Verified_HIGH,calibrated,True
in-f540737bddbf25e1,,link coding principles with devices,Hard,Apply,0.566,Medium Low,LLM,0.79,0.9,0.6224000000000001,Verified_HIGH,calibrated,True
in-f540737bddbf25e1,,travel around Europe,Soft,,0.633,Medium,LLM,0.78,0.9,0.6477,Verified_HIGH,calibrated,True
in-f540737bddbf25e1,,visit customers,Soft,,0.637,Medium,LLM,0.81,0.9,0.6537999999999999,Verified_HIGH,calibrated,True
in-132d07933c8a86bb,,use Microsoft Office suite,Hard,Apply,0.729,Medium High,LLM,0.77,0.94,0.7041,Verified_HIGH,calibrated,True
in-132d07933c8a86bb,,use Excel,Hard,Apply,0.721,Medium High,LLM,0.72,0.94,0.6859,Verified_HIGH,calibrated,True
in-132d07933c8a86bb,,use Word,Hard,Apply,0.718,Medium High,LLM,0.71,0.94,0.6831999999999999,Verified_HIGH,calibrated,True
in-132d07933c8a86bb,,use Outlook,Hard,Apply,0.725,Medium High,LLM,0.75,0.94,0.692,Verified_HIGH,calibrated,True
in-132d07933c8a86bb,,learn new systems,Soft,,0.777,Medium High,BERT+LLM,0.75,1.22,0.7968,Verified_HIGH,calibrated,True
in-132d07933c8a86bb,,computer skills,Hard,Apply,0.429,Low,BERT (standalone),0.81,0.85,0.5556,Verified_MEDIUM,calibrated,True
in-e83f241d7e1a6827,,integrate with software partners,Hard,Create,0.704,Medium High,LLM,0.82,0.9,0.6821,Verified_HIGH,calibrated,True
in-e83f241d7e1a6827,,integrate with data partners,Hard,Create,0.7,Medium,LLM,0.79,0.9,0.6759999999999999,Verified_HIGH,calibrated,True
in-e83f241d7e1a6827,,integrate with services partners,Hard,Create,0.704,Medium High,LLM,0.82,0.9,0.6821,Verified_HIGH,calibrated,True
in-e89ae8a3cb5563f7,,translate mission needs into technical requirements,Hard,Understand,1.0,Very High,BERT+LLM,0.83,1.19,0.8889999999999999,Verified_HIGH,calibrated,True
in-e89ae8a3cb5563f7,,translate analytic questions into technical requirements,Hard,Analyze,0.656,Medium,LLM,0.86,0.94,0.6809,Verified_HIGH,calibrated,True
in-e89ae8a3cb5563f7,,assist others with drawing conclusions from data analysis,Soft,,0.636,Medium,LLM,0.79,0.94,0.6623999999999999,Verified_HIGH,calibrated,True
in-e89ae8a3cb5563f7,,analytic questions related to large datasets into technical requirements,Hard,Analyze,0.522,Medium Low,BERT (standalone),0.81,0.85,0.5928,Verified_MEDIUM,calibrated,True
in-e89ae8a3cb5563f7,,assist others,Hard,Apply,0.492,Low,BERT (standalone),0.78,0.85,0.5763,Verified_MEDIUM,calibrated,True
in-e89ae8a3cb5563f7,,drawing appropriate conclusions from the analysis of such data.,Hard,Apply,0.443,Low,BERT (standalone),0.78,0.85,0.5567,Verified_MEDIUM,calibrated,True
in-b6820616b353e537,,grow skills,Soft,,0.602,Medium,LLM,0.75,0.9,0.6308,Verified_HIGH,calibrated,True
in-b6820616b353e537,,strive to take careers to the next level,Soft,,0.589,Medium Low,LLM,0.65,0.9,0.6106,Verified_HIGH,calibrated,True
in-b6820616b353e537,,passionate,Hard,Apply,0.467,Low,BERT (standalone),0.9,0.81,0.6248,Verified_HIGH,calibrated,True
in-b6820616b353e537,,intrinsically,Hard,Apply,0.466,Low,BERT (standalone),0.9,0.81,0.5719000000000001,Verified_MEDIUM,calibrated,True
in-b6820616b353e537,,motivated,Hard,Apply,0.475,Low,BERT (standalone),0.87,0.81,0.5934999999999999,Verified_MEDIUM,calibrated,True
in-e8b799e2ebe68209,,follow DLP incident response process,Hard,Apply,0.659,Medium,LLM,0.79,1.05,0.7045999999999999,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,collaborate with stakeholders,Soft,,0.751,Medium High,LLM,0.87,1.05,0.7759,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,investigate data loss incidents,Hard,Analyze,0.984,Very High,LLM,0.81,1.32,0.9186000000000001,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,contain data loss incidents,Hard,Apply,0.831,High,LLM,0.78,1.32,0.8529,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,remediate data loss incidents,Hard,Apply,1.0,Very High,BERT+LLM,0.8,1.34,0.9295,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,develop DLP incident playbooks,Hard,Create,1.0,Very High,LLM,0.8,1.34,0.9295,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,maintain DLP incident playbooks,Hard,Analyze,1.0,Very High,BERT+LLM,0.81,1.35,0.9339999999999999,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,ensure timely response to alerts,Soft,,0.922,Very High,BERT+LLM,0.77,1.34,0.8937999999999999,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,provide detailed analysis on data loss incidents,Hard,Understand,0.876,High,LLM,0.78,1.33,0.8739,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,report on data loss incidents,Hard,Understand,1.0,Very High,BERT+LLM,0.76,1.35,0.9265,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,conduct post-incident reviews,Hard,Evaluate,1.0,Very High,BERT+LLM,0.84,1.36,0.9415,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,recommend improvements to prevent future incidents,Soft,,0.744,Medium High,LLM,0.83,1.05,0.7445999999999999,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,Follow,Hard,Apply,0.445,Low,BERT (standalone),0.78,0.94,0.5845,Verified_MEDIUM,calibrated,True
in-e8b799e2ebe68209,,investigate,Hard,Analyze,0.702,Medium High,BERT (standalone),0.9,0.94,0.7128,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,contain,Hard,Apply,0.524,Medium Low,BERT (standalone),0.81,0.94,0.6206,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,Develop,Hard,Create,0.732,Medium High,BERT (standalone),0.81,0.94,0.7187999999999999,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,Provide detailed analysis,Hard,Understand,0.602,Medium,BERT (standalone),0.83,0.94,0.6547999999999998,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,root causes,Hard,Analyze,0.592,Medium Low,BERT (standalone),0.75,0.94,0.6387999999999998,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,corrective measures.,Hard,Evaluate,0.609,Medium,BERT (standalone),0.89,0.94,0.6665999999999999,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,recommend improvements,Hard,Create,0.583,Medium Low,BERT (standalone),0.9,0.94,0.6577,Verified_HIGH,calibrated,True
in-e8b799e2ebe68209,,prevent future incidents.,Hard,Apply,0.521,Medium Low,BERT (standalone),0.83,0.94,0.6224,Verified_HIGH,calibrated,True
in-19f1600e8e1bc891,,support team members,Soft,,0.661,Medium,LLM,0.78,0.9,0.6664,Verified_HIGH,calibrated,True
in-19f1600e8e1bc891,,appreciate strengths,Soft,,0.647,Medium,LLM,0.89,0.9,0.6698,Verified_HIGH,calibrated,True
in-19f1600e8e1bc891,,respect weaknesses,Soft,,0.643,Medium,LLM,0.86,0.9,0.6637000000000001,Verified_HIGH,calibrated,True
in-ea31eccb146e511e,,thrive in a collaborative environment,Soft,,0.531,Medium Low,BERT+LLM,0.85,0.9,0.6174000000000001,Verified_HIGH,calibrated,True
in-ea31eccb146e511e,,passionate,Hard,Apply,0.371,Very Low,BERT (standalone),0.9,0.81,0.5864,Verified_MEDIUM,calibrated,True
in-ea31eccb146e511e,,thrive in a vibrant,Hard,Apply,0.454,Low,BERT (standalone),0.72,0.81,0.5401,Verified_MEDIUM,calibrated,True
in-df7fe8a7d8787cb4,,guide design of research,Soft,,0.643,Medium,LLM,0.76,0.92,0.6547000000000001,Verified_HIGH,calibrated,True
in-df7fe8a7d8787cb4,,guide development of research,Soft,,0.687,Medium,BERT+LLM,0.8,1.07,0.7233,Verified_HIGH,calibrated,True
in-df7fe8a7d8787cb4,,guide design of products,Soft,,0.643,Medium,LLM,0.76,0.92,0.6547000000000001,Verified_HIGH,calibrated,True
in-df7fe8a7d8787cb4,,guide development of products,Soft,,0.648,Medium,LLM,0.8,0.92,0.6627000000000001,Verified_HIGH,calibrated,True
in-df7fe8a7d8787cb4,,guide design of services,Soft,,0.643,Medium,LLM,0.76,0.92,0.6547000000000001,Verified_HIGH,calibrated,True
in-df7fe8a7d8787cb4,,guide development of services,Soft,,0.648,Medium,LLM,0.8,0.92,0.6627000000000001,Verified_HIGH,calibrated,True
in-df7fe8a7d8787cb4,,guide the design,Hard,Create,0.634,Medium,BERT (standalone),0.74,0.83,0.6210999999999999,Verified_HIGH,calibrated,True
in-df7fe8a7d8787cb4,,products,Hard,Apply,0.492,Low,BERT (standalone),0.84,0.83,0.5868,Verified_MEDIUM,calibrated,True
in-df7fe8a7d8787cb4,,services,Hard,Apply,0.492,Low,BERT (standalone),0.84,0.83,0.5943,Verified_MEDIUM,calibrated,True
in-60d94e2385569923,,respect unique perspectives,Soft,,0.643,Medium,LLM,0.85,0.9,0.6622000000000001,Verified_HIGH,calibrated,True
in-60d94e2385569923,,value unique experiences,Soft,,0.639,Medium,LLM,0.82,0.9,0.6561,Verified_HIGH,calibrated,True
in-60d94e2385569923,,value unique talents,Soft,,0.633,Medium,LLM,0.78,0.9,0.6477,Verified_HIGH,calibrated,True
in-ea31eccb146e511e,,manage data wrangling exercise,Hard,Apply,1.0,Very High,BERT+LLM,0.81,1.24,0.901,Verified_HIGH,calibrated,True
in-ea31eccb146e511e,,plan backups,Hard,Create,0.684,Medium,LLM,0.77,0.96,0.6845999999999999,Verified_HIGH,calibrated,True
in-ea31eccb146e511e,,perform backups,Hard,Apply,0.722,Medium High,LLM,0.81,0.96,0.7058,Verified_HIGH,calibrated,True
in-ea31eccb146e511e,,maintain integrity of records,Soft,,0.967,Very High,BERT+LLM,0.83,0.96,0.8068,Verified_HIGH,calibrated,True
in-ea31eccb146e511e,,evaluate future needs of storage resources,Hard,Evaluate,0.718,Medium High,LLM,0.79,0.96,0.7011999999999998,Verified_HIGH,calibrated,True
in-ea31eccb146e511e,,plan future needs of storage resources,Hard,Create,1.0,Very High,BERT+LLM,0.75,1.24,0.8919999999999999,Verified_HIGH,calibrated,True
in-ea31eccb146e511e,,evaluate future needs of archival resources,Hard,Evaluate,0.719,Medium High,LLM,0.79,0.96,0.7016,Verified_HIGH,calibrated,True
in-ea31eccb146e511e,,plan future needs of archival resources,Hard,Create,0.685,Medium,LLM,0.77,0.96,0.685,Verified_HIGH,calibrated,True
in-ea31eccb146e511e,,ensure equipment is operational,Hard,Analyze,1.0,Very High,BERT+LLM,0.8,1.24,0.8995,Verified_HIGH,calibrated,True
