skill,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight
learn new skills,1,0.85,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.26346436,0.26346436,0.24215859,0.22880566,0.02130577,3-Dec,1-Dec,McKinsey_FutureOfWork_2023,0.1053857445716858
evaluate staff,1,0.671,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.26345006,0.26345006,0.24866116,0.14987986,0.014788896,1-Dec,ONET03,McKinsey_FutureOfWork_2023,0.10538002252578736
project owners can review,1,0.662,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2632275,0.2632275,0.2161258,0.20754233,0.04710169,WEF07,3-Dec,McKinsey_FutureOfWork_2023,0.10529099702835083
evaluate protocols and procedures,1,0.652,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.26300052,0.26300052,0.233772,0.22067988,0.029228523,MCK01,WEF03,McKinsey_FutureOfWork_2023,0.10520020723342896
execute strategic initiatives efficiently,1,0.647,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2629754,0.2629754,0.20449549,0.1900832,0.058479905,3-Dec,ONET02,McKinsey_FutureOfWork_2023,0.10519015789031982
develop with CUDA,1,0.694,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2627354,0.2627354,0.26165983,0.245284,0.0010755658,ONET02,ONET04,McKinsey_FutureOfWork_2023,0.10509415864944459
foster high-performing teams,1,0.743,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2626814,0.2626814,0.19316263,0.17541702,0.06951876,WEF07,ONET01,McKinsey_FutureOfWork_2023,0.10507255792617798
update a database of preferred suppliers,1,0.464,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.21013129,0.21013129,0.11168987,0.076645136,0.098441415,1-Dec,3-Dec,ONET_BrightOutlook_2024,0.10506564378738403
ensure data availability,1,0.731,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.21004291,0.21004291,0.20220742,0.15365231,0.0078354925,1-Dec,WEF02,ONET_BrightOutlook_2024,0.10502145439386368
shape direction of mobile platform,1,0.658,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.14983587,0.14983587,0.14490889,0.08181183,0.0049269795,ONET03,WEF04,WEF_FutureOfJobs_2023,0.10488510876893997
work under minimal supervision,1,0.761,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.26211724,0.26211724,0.23158729,0.21406406,0.030529946,1-Dec,MCK01,McKinsey_FutureOfWork_2023,0.10484689474105835
ensure responsiveness,1,1.0,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.19061697,0.19061697,0.18734972,0.18019465,0.0032672435,3-Dec,2-Dec,ONET_BrightOutlook_2024,0.10483933091163636
drive development excellence,1,0.644,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.26209214,0.26209214,0.20265809,0.19705495,0.059434056,MCK01,WEF07,McKinsey_FutureOfWork_2023,0.10483685731887818
prepare exhibits,1,1.0,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2620533,0.2620533,0.17163451,0.14172737,0.0904188,ONET03,2-Dec,McKinsey_FutureOfWork_2023,0.10482132434844971
influencing,1,0.44,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.11016741,0.11016741,0.10364635,0.10331305,0.0065210536,MCK02,ONET03,WEF_FutureOfJobs_2023,0.10465903617441653
spot scams,1,0.627,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.14942469,0.14942469,0.134859,0.13019715,0.014565691,MCK02,1-Dec,WEF_FutureOfJobs_2023,0.10459728091955184
deliver analysis that drives decisions,1,0.597,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.26119655,0.26119655,0.25578558,0.2176296,0.0054109693,WEF07,WEF02,McKinsey_FutureOfWork_2023,0.10447862148284913
prepare these files,1,0.664,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20895429,0.20895429,0.1639716,0.15336347,0.044982687,1-Dec,3-Dec,ONET_BrightOutlook_2024,0.10447714477777481
enhance dashboards,1,1.0,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.18985301,0.18985301,0.1894515,0.17488292,0.0004015118,2-Dec,3-Dec,ONET_BrightOutlook_2024,0.10441915690898897
grow skills,1,0.602,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.26080477,0.26080477,0.24425945,0.17532559,0.016545326,1-Dec,WEF07,McKinsey_FutureOfWork_2023,0.10432190895080568
address collective training,1,0.573,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.26015943,0.26015943,0.22610149,0.2078945,0.034057945,WEF07,1-Dec,McKinsey_FutureOfWork_2023,0.10406377315521241
part numbers and,1,0.451,WEF03,Cybersecurity,Strong_Growth,0.9,0.11556984,0.11556984,0.06854721,0.06683638,0.047022626,1-Dec,3-Dec,WEF_FutureOfJobs_2023,0.10401285365223885
provide front-of-house service,1,0.781,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2077452,0.2077452,0.19061309,0.19000342,0.017132103,WEF04,3-Dec,ONET_BrightOutlook_2024,0.10387259721755981
define roadmap for Python driver,1,0.589,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.20772532,0.20772532,0.16498934,0.16113403,0.04273598,WEF07,3-Dec,McKinsey_FutureOfWork_2023,0.10386265814304352
support design of architectural aluminum and glass systems,1,0.68,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.18844461,0.18844461,0.18008964,0.10627101,0.008354977,2-Dec,3-Dec,ONET_BrightOutlook_2024,0.10364453792572022
enhancements are,1,0.55,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.18843137,0.18843137,0.1580832,0.15616578,0.030348167,WEF07,MCK02,ONET_BrightOutlook_2024,0.1036372520029545
Applies,1,0.471,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.1479029,0.1479029,0.13412414,0.12279741,0.013778761,ONET02,WEF04,WEF_FutureOfJobs_2023,0.10353203415870665
bring structure to ambiguity,1,0.868,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.10878354,0.10878354,0.045598894,0.044107433,0.06318465,MCK02,3-Dec,WEF_FutureOfJobs_2023,0.10334436595439911
manage acquisition,1,0.65,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.25694087,0.25694087,0.22291991,0.21634069,0.03402096,1-Dec,ONET02,McKinsey_FutureOfWork_2023,0.10277634859085083
ensure secure development practices for smart contract interactions,1,0.617,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.25657994,0.25657994,0.25553602,0.24289419,0.0010439157,WEF03,2-Dec,McKinsey_FutureOfWork_2023,0.10263197422027588
work closely,1,0.4,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.25645438,0.25645438,0.22480436,0.20284428,0.03165002,3-Dec,1-Dec,McKinsey_FutureOfWork_2023,0.10258175134658815
integration semantics,1,0.545,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20491907,0.20491907,0.20335242,0.18373081,0.0015666485,1-Dec,MCK01,ONET_BrightOutlook_2024,0.10245953500270844
improve creativity,1,0.643,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.25589335,0.25589335,0.21902472,0.20847711,0.03686863,ONET03,WEF07,McKinsey_FutureOfWork_2023,0.1023573398590088
organize charity events,1,0.637,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.1077386,0.1077386,0.10320847,0.081251234,0.004530132,WEF04,MCK02,WEF_FutureOfJobs_2023,0.10235166922211647
work with MuleSoft,1,0.563,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.20441343,0.20441343,0.17217802,0.13588227,0.032235414,WEF02,ONET02,McKinsey_FutureOfWork_2023,0.10220671445131302
use CI/CD tools,1,0.691,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20425111,0.20425111,0.2030583,0.19028811,0.0011928082,MCK01,MCK02,ONET_BrightOutlook_2024,0.10212555527687073
Assist the business with,1,0.486,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.25451642,0.25451642,0.22944582,0.21272993,0.025070608,1-Dec,WEF07,McKinsey_FutureOfWork_2023,0.10180656909942627
foster an environment where talent and performance is recognized and rewarded,1,0.626,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.25411615,0.25411615,0.22050251,0.15998992,0.033613637,WEF07,1-Dec,McKinsey_FutureOfWork_2023,0.10164645910263062
aligned,1,0.473,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.1068456,0.1068456,0.10578167,0.1011979,0.0010639355,1-Dec,3-Dec,WEF_FutureOfJobs_2023,0.1015033222734928
manage switching technology,1,0.884,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2536338,0.2536338,0.25027162,0.23219338,0.0033621788,ONET03,WEF06,McKinsey_FutureOfWork_2023,0.10145351886749268
manage teams,1,0.934,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2535689,0.2535689,0.24761571,0.19260977,0.005953178,ONET02,ONET01,McKinsey_FutureOfWork_2023,0.10142755508422852
leadership,4,0.3875,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.25356448,0.25356448,0.2501851,0.24450704,0.0033793747,WEF07,ONET02,McKinsey_FutureOfWork_2023,0.10142579078674317
troubleshoot AV systems,1,0.957,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20279804,0.20279804,0.13772668,0.1364651,0.06507136,3-Dec,WEF03,ONET_BrightOutlook_2024,0.1013990193605423
voice problems,1,0.521,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.10655583,0.10655583,0.08273585,0.04237638,0.023819976,WEF01,2-Dec,WEF_FutureOfJobs_2023,0.10122803561389446
foster a positive work culture,1,0.665,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2530055,0.2530055,0.16145574,0.16041814,0.09154977,1-Dec,ONET03,McKinsey_FutureOfWork_2023,0.10120220184326173
create future for young people,1,0.63,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.1682092,0.1682092,0.15373093,0.15281065,0.014478266,WEF07,WEF06,ONET_BrightOutlook_2024,0.10092551708221435
enhance client outcomes,1,0.76,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.25224853,0.25224853,0.19574109,0.15785526,0.05650744,3-Dec,1-Dec,McKinsey_FutureOfWork_2023,0.10089941024780275
contribute to educational content,1,0.623,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.25190324,0.25190324,0.19934076,0.18673871,0.052562475,ONET03,ONET04,McKinsey_FutureOfWork_2023,0.1007612943649292
problem,7,0.43385714285714283,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.10602617,0.10602617,0.091840506,0.08540111,0.014185667,ONET03,3-Dec,WEF_FutureOfJobs_2023,0.10072486400604247
support end-user enablement through documentation,1,0.637,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2517596,0.2517596,0.1909473,0.18830027,0.060812294,3-Dec,1-Dec,McKinsey_FutureOfWork_2023,0.10070383548736572
create a great place to work,1,0.625,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.25137845,0.25137845,0.19264902,0.17967369,0.058729425,1-Dec,2-Dec,McKinsey_FutureOfWork_2023,0.10055137872695924
use message queues,1,0.696,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20083486,0.20083486,0.14293161,0.1409678,0.057903245,3-Dec,MCK02,ONET_BrightOutlook_2024,0.10041742771863937
play different roles,1,0.723,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.25103703,0.25103703,0.16919328,0.14486513,0.08184375,ONET04,WEF07,McKinsey_FutureOfWork_2023,0.10041481256484985
operate computer-controlled lighting systems,1,1.0,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.20033316,0.20033316,0.17686613,0.15048772,0.023467034,ONET02,2-Dec,McKinsey_FutureOfWork_2023,0.10016658157110214
Utilise both internal,1,0.511,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20025705,0.20025705,0.17981017,0.16038813,0.020446882,1-Dec,MCK02,ONET_BrightOutlook_2024,0.10012852400541306
enhancing,2,0.4365,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.18198088,0.18198088,0.15935214,0.1518012,0.02262874,WEF07,MCK02,ONET_BrightOutlook_2024,0.10008948296308519
use XML,1,0.685,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.18188643,0.18188643,0.17707953,0.14659362,0.004806906,2-Dec,ONET01,ONET_BrightOutlook_2024,0.10003753900527955
accept next-gen payments,1,0.595,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.14284743,0.14284743,0.049819194,0.04152047,0.09302824,WEF04,MCK01,WEF_FutureOfJobs_2023,0.09999320358037948
results,1,0.474,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.18177545,0.18177545,0.14990781,0.14410889,0.03186764,1-Dec,ONET02,ONET_BrightOutlook_2024,0.09997649788856507
share ideas,1,0.629,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24969685,0.24969685,0.23523204,0.22559083,0.0144648105,WEF07,3-Dec,McKinsey_FutureOfWork_2023,0.09987874031066896
support Directors,1,0.838,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24963929,0.24963929,0.18536516,0.16712588,0.06427413,WEF07,3-Dec,McKinsey_FutureOfWork_2023,0.09985571503639222
keen,2,0.46099999999999997,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.10506201,0.10506201,0.08961583,0.064668305,0.015446179,WEF01,MCK02,WEF_FutureOfJobs_2023,0.09980890750885009
escalate unresolved issues,1,0.896,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24942511,0.24942511,0.22918795,0.21445581,0.020237163,3-Dec,WEF07,McKinsey_FutureOfWork_2023,0.09977004528045655
schedule service,1,0.705,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.19932485,0.19932485,0.19637036,0.19183837,0.002954483,ONET02,1-Dec,McKinsey_FutureOfWork_2023,0.0996624231338501
tune server performance,1,0.742,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.19928294,0.19928294,0.14187285,0.10235069,0.05741009,3-Dec,2-Dec,ONET_BrightOutlook_2024,0.09964147210121155
develop glucose monitoring systems,1,0.677,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.19882299,0.19882299,0.09059549,0.034619704,0.1082275,WEF06,WEF02,ONET_BrightOutlook_2024,0.0994114950299263
grow leadership skills,1,0.636,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24829133,0.24829133,0.13679092,0.13288364,0.11150041,WEF07,1-Dec,McKinsey_FutureOfWork_2023,0.09931653141975404
adaptable,2,0.517,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.18054996,0.18054996,0.11590808,0.09278989,0.064641885,2-Dec,WEF07,ONET_BrightOutlook_2024,0.0993024803698063
build Power BI dashboards,1,0.891,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.18049142,0.18049142,0.15707111,0.14692165,0.023420304,2-Dec,WEF02,ONET_BrightOutlook_2024,0.09927027970552445
etc.,1,0.501,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.19850849,0.19850849,0.14638114,0.14568184,0.052127346,WEF04,WEF01,ONET_BrightOutlook_2024,0.09925424307584763
act as a change agent,1,0.686,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.19849887,0.19849887,0.1964716,0.19340317,0.0020272732,3-Dec,WEF07,McKinsey_FutureOfWork_2023,0.09924943745136261
lead and,1,0.454,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24787675,0.24787675,0.24156511,0.22721559,0.00631164,ONET02,MCK01,McKinsey_FutureOfWork_2023,0.09915069937705995
modernize the organization,1,0.497,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24781464,0.24781464,0.21337706,0.20647684,0.034437582,3-Dec,2-Dec,McKinsey_FutureOfWork_2023,0.09912585616111756
coordinate design,1,0.678,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.18017593,0.18017593,0.08506049,0.07974581,0.09511544,2-Dec,ONET04,ONET_BrightOutlook_2024,0.09909676164388657
leverage innovation,2,0.5965,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24766397,0.24766397,0.20223117,0.19923525,0.045432806,WEF05,ONET03,McKinsey_FutureOfWork_2023,0.09906558990478516
configure,1,0.684,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.19806255,0.19806255,0.15133992,0.1460916,0.046722636,ONET03,3-Dec,ONET_BrightOutlook_2024,0.09903127700090408
understanding the problem,1,0.518,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.104232125,0.104232125,0.07487593,0.023896618,0.029356197,3-Dec,MCK02,WEF_FutureOfJobs_2023,0.09902051873505115
adapt content based on user feedback,1,0.614,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.17992355,0.17992355,0.17546444,0.14225298,0.004459113,3-Dec,2-Dec,ONET_BrightOutlook_2024,0.09895795211195947
work with professional lighting,1,0.586,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2472135,0.2472135,0.17317553,0.1578487,0.07403797,ONET03,1-Dec,McKinsey_FutureOfWork_2023,0.09888539910316468
interact with providers,1,0.61,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.19756062,0.19756062,0.18491387,0.16016507,0.01264675,MCK02,WEF05,ONET_BrightOutlook_2024,0.0987803116440773
analyze impact on network,1,0.709,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.19750029,0.19750029,0.18321736,0.16041164,0.014282927,WEF03,WEF02,ONET_BrightOutlook_2024,0.09875014424324036
focus lights to match designer's specifications,1,0.666,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.17952104,0.17952104,0.14330454,0.13948601,0.036216497,MCK02,ONET04,ONET_BrightOutlook_2024,0.09873657152056695
production targets.,1,0.512,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24642673,0.24642673,0.23224339,0.21570086,0.014183342,WEF04,ONET01,McKinsey_FutureOfWork_2023,0.09857069253921509
inspire audiences,1,0.725,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.17892343,0.17892343,0.16309196,0.16134071,0.01583147,WEF07,ONET04,ONET_BrightOutlook_2024,0.09840788543224335
growth,1,0.332,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.16364312,0.16364312,0.12710541,0.12182441,0.036537707,WEF04,3-Dec,WEF_FutureOfJobs_2023,0.0981858730316162
use RooCode,1,0.694,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.19632806,0.19632806,0.14331716,0.12239193,0.053010896,ONET02,3-Dec,McKinsey_FutureOfWork_2023,0.09816402941942215
conduct legal research,1,0.677,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.17843212,0.17843212,0.1670373,0.16379157,0.011394829,WEF07,1-Dec,ONET_BrightOutlook_2024,0.09813766703009606
travel for project delivery,1,0.633,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24516724,0.24516724,0.17944963,0.17529944,0.06571761,WEF04,2-Dec,McKinsey_FutureOfWork_2023,0.09806689620018005
"orchestrate hierarchy, typography, and composition",1,0.716,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24508262,0.24508262,0.23687595,0.22456546,0.0082066655,WEF04,1-Dec,McKinsey_FutureOfWork_2023,0.09803304672241211
demonstrate understanding of Information Governance,1,0.628,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2445651,0.2445651,0.20075363,0.17157099,0.04381147,WEF07,1-Dec,McKinsey_FutureOfWork_2023,0.09782603979110718
lead civil works,1,1.0,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24454065,0.24454065,0.20722272,0.18184972,0.03731793,MCK01,1-Dec,McKinsey_FutureOfWork_2023,0.09781625866889954
ensure delivery of project,1,0.632,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24444321,0.24444321,0.1627882,0.15077487,0.08165501,3-Dec,WEF07,McKinsey_FutureOfWork_2023,0.09777728319168091
promote services,1,0.668,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.19555119,0.19555119,0.19035642,0.18404788,0.0051947683,MCK02,WEF04,ONET_BrightOutlook_2024,0.09777559340000153
identify perpetrators of fraud,1,0.673,WEF03,Cybersecurity,Strong_Growth,0.9,0.10862857,0.10862857,0.103694975,0.083973505,0.0049335957,1-Dec,WEF05,WEF_FutureOfJobs_2023,0.09776571393013
